	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
DHH	0.01283044167809036	0.005314470160061735	0.0	0.0	0.0	0.0	0.0	0.0036039532776786097	0.0	0.0	0.0	0.0038492547441244754	0.00544703551186592	0.0	0.05642873238868753	0.0	0.039031476640057065	0.05695736867338087	0.04488207315213376	0.043732384120554135	0.07811008936242367	0.10430200349597858	0.05677077196222536	0.021146143009497947	0.044483300300421545	0.08163002980091191	0.036775905386714894	0.050338914840864835	0.034242320050056195	0.07188930315111244	0.04130488869377455	0.08005506624187182	0.06036077931063238	0.11164168661399446	0.09065099558326908	0.04790785811870064	0.050796361257779074	0.1157613363630739	0.24916899637925088	0.04433116561279222	0.2023569532868423	0.026468806757337697	0.0027361181724397444	0.2806505711288322	0.12430614175477922	0.2539797888408769	0.3395840508272772	0.18886968318633296	0.0	0.0	0.13605442176870752	0.0	0.19093851132686085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOSL1	0.0	0.0	0.0	0.0	0.01283388085878998	0.01096102464792948	0.0	0.0	0.0	0.0	0.0	0.007666035344055086	0.005439996396257855	0.05467689459702092	0.0	0.0	0.008041286030671854	0.009777811779261547	0.03402744647819707	0.03554973521447274	0.048997517921813685	0.035880740444294346	0.06598014807856507	0.005980326612464688	0.08208681468376285	0.023930485405207202	0.03634690477557094	0.08551407477807751	0.0036402273642575545	0.0524332738919448	0.09373444083478846	0.018371893755343854	0.0349594802507631	0.12469353560820406	0.2409998142782594	0.17741932756403522	0.07523974750323226	0.07525283253619959	0.04920248283796827	0.11352602004086744	0.15975091598846342	0.10767245716438238	0.15236181125584938	0.13429950619802802	0.25070531580857336	0.0819965156296916	0.29734855350785044	0.031341237095759374	0.0	0.30544993662864384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	0.012833161135020235	0.005250753069497004	0.0	0.022770683407822945	0.03914931423325107	0.005480446125247647	0.0	0.003604213312174342	0.0	0.0	0.025048046100766896	0.007729431774605072	0.01622890043727033	0.0	0.028183598136597158	0.0	0.08199436653394737	0.15379776918230317	0.15096565682027602	0.1257464897316649	0.11482376072135607	0.16130912281697365	0.1965827672235229	0.05381224266024897	0.19407181974373983	0.2100975815286534	0.13688959352482977	0.09357605222241477	0.16980763798902293	0.1841327127367978	0.1111567706932534	0.06960323939791994	0.059360692817962364	0.12688919429588613	0.01366786214878387	0.09335503874656108	0.08905050991618427	0.19828974293679044	0.040168788117082396	0.044819290865857966	0.17950054748620042	0.22111284793627073	0.050256660162904525	0.0036001139990480347	0.019313200069979213	0.0066514918680850455	0.08699214838279845	0.021856290406208567	0.0	0.4702154626108999	0.0	0.326530612244898	0.0	0.0	0.0	0.08888888888888888	0.0	0.0	0.0	0.4453125000000001	0.0	0.0	0.0	0.0
WNT5A	0.0	0.0	0.0	0.0	0.024185888947820373	0.005469678757291544	0.0	0.0	0.0	0.0	0.0	0.0036394092990739506	0.005413653843586557	0.05421959344385103	0.05623265887750508	0.0	0.008045914521400842	0.028699512722750845	0.06952861618516672	0.5426608915495434	0.2402444165646893	0.0241887659693069	0.08630904063360077	0.026628537974270183	0.058198409963699564	0.1768171829913672	0.10574700100924364	0.1991868706572827	0.2206556974879008	0.08326187885171313	0.08838791318392615	0.04315376447489151	0.05943582234254052	0.02332011955318893	0.11125777162462941	0.09627066297254372	0.09414671402344359	0.03787289944809356	0.016007821770716704	0.0943030863868757	0.07826754536806492	0.15769689209771456	0.04717999660763126	0.13559320327109944	0.09625614360585871	0.14418046586391048	0.1175902971682632	0.10354508409015559	0.0	0.0	0.0	0.0	0.0	0.0	0.6578249336870028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX1	0.012818382762377884	0.010539474897660078	0.0	0.022245424217576755	0.0	0.0	0.02015292570375231	0.0	0.0	0.02696671212988212	0.0	0.0	0.010832223296513304	0.054303616100770835	0.0	0.04081815085555137	0.0003920249840300246	0.018727715443595944	0.005814669938215651	0.002593439628261385	0.003007145522374527	0.010060302381471042	0.009981036646554411	0.0005732843089550432	0.010619465702633354	0.021105496509448506	0.004282757558539149	0.005801341093179679	0.008313838454527775	0.00467254976561238	0.007490861556674027	0.0008122861821089426	0.006328831011041742	0.026584883654808007	0.0361970903038625	0.0008258512112729899	0.024338512646013086	0.030826748439387937	0.07177321728341267	0.06280296406034426	0.020094941382709633	0.04585486734509216	0.005936462330760234	0.03659555845131217	0.03290006610474438	0.05314024025220875	0.022839049019440096	0.00981688289295689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17587939698492464
SNX2	0.0	0.0	0.0	0.02276973266030262	0.012641934914198908	0.005490583186156716	0.061155448071680545	0.0035932773730918887	0.030640927728733627	0.0	0.05005976729572952	0.023030847425214416	0.005436392766305099	0.0	0.0	0.0	0.04923565296355934	0.061748666809852075	0.009249513119726053	0.06354921740285065	0.03729411903408802	0.00938896884891268	0.02199735693743742	0.008590853773800658	0.07910492425109895	0.026488671264406637	0.0035210628435868164	0.03268643348803025	0.0007051125785922873	0.006560819182294128	0.009062357297359665	0.04049172170533981	0.019501111613145602	0.03641774724401556	0.039228865750488895	0.029649106196706933	0.029217776959499637	0.03160343825478715	0.09115817820880655	0.03488267165529614	0.06403496903997687	0.03723917095454498	0.010904296735207077	0.009244529973276794	0.03675357789238505	0.1007658741004426	0.031480828659038236	0.02865125729617064	0.0	0.0	0.0	0.09523809523809523	0.5113268608414239	0.0	0.5596816976127321	0.0	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.05527638190954774
SMARCA2	0.025168341529120973	0.015717752522139753	0.0	0.022537856069471007	0.04761191374887908	0.0240432442333573	0.02002782689545932	0.0	0.02939152852653854	0.025214614859681787	0.047746198614811296	0.027057518968909778	0.0052525075390109045	0.10339214211895774	0.055298539074272804	0.08015289402880461	0.0009623861104480931	0.010165873776893382	0.0064414780198576976	0.007181795156162267	0.06255389012062135	0.007180752357801473	0.006750701128199793	0.000806110922309135	0.014608361444635334	0.05128825913862929	0.008904685303994322	0.002913365325272361	0.005588254338271467	0.007467711524334893	0.024313431914531843	0.005613992549981704	0.05560067728801358	0.09629214919248555	0.019676927605344056	0.04369558270590249	0.04501007055380071	0.07651177862709681	0.11738701448710481	0.08091130597810593	0.11722581104317692	0.06061918145726352	0.046972195137365516	0.16137054345273416	0.028363484276381502	0.08521187149058156	0.12237772817722438	0.05120742737018153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31111111111111117	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEBPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007696591988730486	0.0	0.0	0.028095134128985188	0.0	0.018324568813977482	0.004277394144689688	0.00044315385903705016	0.0014859244252844455	0.003604275416001464	0.00015944888790677395	0.00305554609307381	0.0005806212856612379	0.0010193370118731916	0.008652092933324914	0.0011754838718749264	0.0015606783115117374	0.003159507243482349	0.008350192864839607	0.0044258993782041855	0.010629445753851685	0.052301473092443033	0.19959408034916148	0.010612434528814836	0.10305109399268238	0.021701834479200696	0.012605074907557658	0.21761596935028185	0.09870040265241221	0.06826026991241618	0.055425147624437635	0.11652321204085948	0.08979886526400385	0.13511878879434822	0.06732638146795068	0.16549763836489315	0.0882274296060059	0.0	0.0	0.24489795918367346	0.0	0.24271844660194175	0.0	0.0	0.0	0.0	0.0	0.33579335793357945	0.0	0.0	0.0	0.0	0.0
FOSL2	0.012808110839041443	0.005304153729873416	0.0	0.0	0.05035653481169932	0.043052544452180506	0.0	0.0	0.029632492798629995	0.0	0.0	0.00762326428237978	0.0	0.0	0.0	0.0	0.005302481345393586	0.008077793023199385	0.0018067400927732843	0.011400358145442883	0.008802428063734246	0.009266118890627775	0.00906107154330245	0.004962702785397504	0.007439093807189235	0.0057478784981469635	0.005032619788167656	0.007584785571494176	0.002530015268167359	0.008021561959505052	0.001874531622946193	0.0056955036987684435	0.02577184859017574	0.02896841236433982	0.07372005288588293	0.06813600675383351	0.044527986466389974	0.0226379396538561	0.042232545935134654	0.026040703673653638	0.06640960468086278	0.05446413071279319	0.01801003286190351	0.10050376470937963	0.05584561318608661	0.01639811537899805	0.06329620562066854	0.013500983555314601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3480176211453745	0.26633165829145733
EFNB1	0.0	0.0	0.0	0.0	0.0	0.016293823658644464	0.0	0.0	0.06148169284576434	0.0	0.0	0.026948872814062774	0.005357725777591212	0.05482376828335404	0.02823939257391327	0.0	0.0011818184219884581	0.08980741465221594	0.143501911037268	0.005683398556317904	0.5657281109898776	0.00112149577836266	0.03154436196265419	0.03346510818112144	0.2036532943146903	0.2629123632907986	0.10821535828939635	0.11813802807637049	0.042695518721098114	0.04298561182825904	0.008810318193687444	0.03819548352608387	0.01991388872741175	0.1430443157243303	0.018982621034972946	0.2057806043156865	0.03580628484730755	0.11319546997849067	0.15644037787077555	0.06364235107735884	0.008442685823244029	0.17171477681954794	0.013943439025638703	0.061144795859798796	0.009037371609711263	0.04102603115304817	0.0644872809105375	0.05401086861458689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB1	0.0	0.0212281796715227	0.0	0.0909967861421455	0.15451640213610404	0.02701901122579469	0.12075749382754886	0.007205262841904218	0.0	0.02704585716832754	0.024979811224565315	0.03827172313402419	0.021709421741467592	0.10851104163205035	0.08404675067433692	0.0	0.0134280188000178	0.15574563836770297	0.020489158044550187	0.035188036079785795	0.058714463694537686	0.01624384680193352	0.05572185391155752	0.0015635226726571111	0.04328733367851754	0.08194828865175018	0.020263343987925383	0.03313128604580947	0.15629804642959536	0.002954386601101948	0.13673541530663338	0.00713229733021985	0.03626643657920044	0.4110385517671068	0.053128959154477934	0.3100481422479962	0.020510450348981853	0.10235960196755954	0.016214454945340042	0.27527606902894863	0.22085035140844192	0.023790410377085257	0.1773286254658724	0.14981081758074427	0.09775052698131856	0.050225202106873076	0.3011744389379749	0.06363986097372804	0.34623655913978496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTC	0.012831375361572195	0.010619726224774953	0.0	0.0	0.0	0.0	0.020427143615764195	0.0	0.0	0.0	0.02503761593893948	0.0	0.0	0.0	0.02809883161631303	0.04094206673930599	0.02357312426248452	0.04518644310232631	0.02205684547189201	0.03180481056569882	0.15452732393566343	0.03620220474471679	0.03801766173134777	0.012034677980175856	0.06605555517506738	0.00977856009992403	0.014195066890017944	0.08323380469597534	0.023279310961049085	0.01273398600221249	0.039161366132387625	0.02095639645376421	0.13827487820150527	0.1032101132434588	0.14152342808334775	0.02790405398576377	0.07528024999901016	0.26595783215879776	0.05324529108319928	0.0245686222359174	0.1360352397258912	0.08094821511426278	0.011646680612344666	0.00921731169808772	0.02608482300838322	0.14136519476011475	0.017622255492204288	0.06274348442057598	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.24827586206896554	0.6309963099630997	0.0	0.0	0.0	0.0	0.0
YY1	0.0	0.0	0.0	0.0	0.02574660029253317	0.010983559894498765	0.020449522057395225	0.0	0.0	0.0269731788449364	0.0	0.01906725010832665	0.0	0.0	0.0	0.0	0.003640288013959985	0.01129475270934992	0.004668911621221804	0.017261916985162804	0.0061744104045758285	0.01488210919792586	0.0020956826113801485	0.0016453916716727736	0.01835214716433929	0.0006233875966698204	0.011700511712768497	0.005555619024239771	0.002198070711134117	0.002920092024322134	0.003484231312171793	0.008756947698560986	0.001800740390366613	0.018890307975719306	0.0031463019715220844	0.024467357150455726	0.03462895308941097	0.049802131008012715	0.04651103839440964	0.02232574247169232	0.03401790873668963	0.037882591211981474	0.018927442705373467	0.03131032066910711	0.0052333078715019144	0.07125392097844334	0.05174498767336444	0.005500705175345086	0.4903225806451613	0.41444866920152096	0.4897959183673469	0.0	0.4304207119741101	0.19736842105263155	0.3978779840848808	0.0	0.0	0.0	0.49077490774907756	0.0	0.4631901840490798	0.3495575221238938	0.22026431718061676	0.25125628140703515
IL1R1	0.0	0.01058279896645025	0.026994486528084966	0.0	0.0	0.005465340007362315	0.018598923367481923	0.0036014208622529103	0.09156693860527004	0.02673042280025733	0.049854476203321424	0.007438545813573902	0.01078068450481724	0.05229917479548667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024002451146283733	0.15987930197439984	0.08081257795017614	0.036385429213994534	0.01235761249875661	0.0007682496434439661	0.09684000703933276	0.038349952707853734	0.0637107456663522	0.08574213722180295	0.0725917515821048	0.11787579619795534	0.07748228851422402	0.14470719489829695	0.15087276328156576	0.009957968213427428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RN	0.0	0.010603758173701492	0.0	0.0	0.012712998069779751	0.0	0.020408507767090852	0.0	0.0	0.0	0.0	0.015097437787642288	0.0	0.0	0.02663446763268022	0.040873111087897866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020191855678505562	0.07751748142015819	0.0617240187821469	0.14713724373558162	0.0713843455036149	0.263133387370491	0.0745424047919431	0.14944182630096792	0.06816364251697157	0.21054274764997466	0.15648513453868443	0.24543166544520853	0.1259899076112028	0.06114164256539494	0.655358203711756	0.021581833964380993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPO	0.0	0.010629885803963028	0.0	0.0	0.0	0.0055034443802987835	0.04102819163068573	0.0	0.06137844849984066	0.0	0.0	0.007751141710162953	0.0	0.0	0.028094920895876254	0.0	0.22119513108180194	0.4118123807235615	0.3795137285680467	0.46205429646944884	0.3052285229775463	0.5021923435429061	0.30629448083725164	0.003993305380059142	0.1992867932907762	0.5921302025443579	0.04283466667398611	0.3014977463794177	0.5664440900188825	0.2374094490529009	0.4849134109293958	0.17381083976678866	0.10817865522007136	0.02186328219106027	0.014151198444432958	0.0873374466325988	0.05763064334195192	0.02835084350686454	0.11627283186161345	0.16077383587062802	0.0372594325859509	0.045714699067564216	0.3569790361777762	0.3243725731286885	0.04235039720029343	0.024744279698898	0.4087792477715946	0.21097152661337673	0.0	0.0	0.0	0.34353741496598644	0.0	0.0	0.0	0.011111111111111112	0.0	0.0	0.12546125461254615	0.0	0.0	0.0	0.0	0.0
EPOR	0.0	0.00530503716631194	0.0	0.02276702276969298	0.025922605194497076	0.010739018418421484	0.0	0.0	0.030676055205902678	0.0	0.02502630274558153	0.011491487133537825	0.0	0.0	0.055585115020126266	0.040907364266148626	0.19195442061143386	0.027561157439544712	0.02231639143248177	0.007783168039234761	0.01087268874489112	0.08627282359874572	0.08869840987344176	0.05076191833215362	0.10179139123127248	0.18679704117238607	0.05925129461685241	0.016021133937486734	0.017088884340367975	0.1889576653844058	0.06407688168014344	0.08987721410865014	0.02336020864527984	0.02324632638883498	0.020057209166348365	0.012237067733870519	0.002071034196745001	0.12049950931939758	0.05200911144710772	0.06720481934922562	0.009652865960797487	0.11147840728881082	0.017201014089993395	0.006498003064401501	0.01065403636882967	0.14240429986248737	0.06746587454497305	0.003227268329347926	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.07777777777777779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTRK1	0.01283922125243599	0.015889327342709817	0.0	0.06821233684382823	0.038322766366620784	0.01645886928824353	0.040482625283291364	0.0	0.0	0.026987518448805568	0.049908368803145496	0.0037746154471997887	0.0	0.0	0.0	0.040801954502982685	0.3310284027924359	0.07804151793287538	0.11105710866667566	0.0022499681912711966	0.13440499253398974	0.18494085649539457	0.22267915121413073	0.04932534535146406	0.19164368315295627	0.1506745497624227	0.25069860272216976	0.022345837191487358	0.1455526021365521	0.15207625002267958	0.05655500334286967	0.0942426903473353	0.11221802901700446	0.055903847002496516	0.08818967722985903	0.11391604432161798	0.08085978548333862	0.09499880251756501	0.09056460228510642	0.046045015241077146	0.1044396523161745	0.05892430872705474	0.08487642928149981	0.09186436704030239	0.047828679848526505	0.08569757263778002	0.06238368563764548	0.21206511628910601	0.13333333333333336	0.0	0.326530612244898	0.0	0.0	0.0	0.0	0.0	0.0	0.6413793103448276	0.0	0.0	0.0	0.0	0.0	0.0
FADD	0.0	0.0	0.028254745546634565	0.0	0.0	0.010979666049640888	0.0	0.0	0.12298372571876656	0.0	0.0	0.007762303865197844	0.0	0.05496856223284624	0.028276102058719502	0.0	0.005696252552157457	0.000544346713245542	0.0016022381509734438	0.012059019060059356	0.003488050592439901	0.001415240314475442	0.001924061180586766	0.009818382192433838	0.013139658192861345	0.012892723243671267	0.006774134718558167	0.014582727934446569	0.0023505879276803326	0.013501986009485812	0.002604587628595073	0.005774720574039674	0.016398229464165467	0.06413287917501481	0.03254853210052548	0.0015284819269185653	0.019915605722555983	0.09190980735816376	0.05989821686724718	0.04443855759363812	0.07867104288112205	0.09994342214546448	0.057329112365423665	0.013850837935499244	0.004104373338936043	0.054553382268411124	0.020258051519232868	0.03343963446937975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40929203539823006	0.18061674008810577	0.0
EFNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007663513108324436	0.005439656339959438	0.0	0.02822523129928474	0.12279508091026152	0.007499435591517628	0.0009762022325319553	0.007512714490508626	0.0005547939826823157	0.1731772335149539	0.015717114714103985	0.009910915011085462	0.007249194040010924	0.02338446548990181	0.007434194154026344	0.004856095547935975	0.020492702599422864	0.004656635533344713	0.006469879590822695	0.010775401519236779	0.006222228770744279	0.06802326990487442	0.06962122568266756	0.0021061203116652318	0.03475370347891539	0.06419264677208295	0.05148080549430617	0.014748223023829768	0.0010524398252649092	0.11454556305724622	0.07504203108956428	0.09144689385751094	0.1012926754555542	0.012902171095228699	0.037552003644163445	0.12229558834902267	0.011714907553007477	0.13333333333333336	0.0	0.326530612244898	0.1360544217687075	0.0	0.0	0.0	0.0	0.0	0.6413793103448276	0.0	0.0	0.0	0.0	0.6960352422907488	0.0
EPHA2	0.0	0.0053136399852238	0.0	0.045373574203262566	0.09053190585074951	0.10960910037672428	0.040992764271656115	0.0	0.18372452397347885	0.02706276074508069	0.025026962229963784	0.011539109610372114	0.010806897639385978	0.10984060018499794	0.0	0.12278579988996904	0.09472702402702228	0.0865472782727055	0.027618221484801357	0.19391912046687754	0.26465497068606747	0.01255473588284579	0.062434472194797266	0.06027629103486788	0.11800919205733423	0.004000341017619901	0.02339864400720121	0.07910120298124575	0.01496664810721972	0.04352807587889047	0.016617658972469227	0.009595141146440805	0.026749151655918176	0.18466328976617216	0.03104378657413957	0.21812106063530134	0.0604557527382827	0.11583657802656021	0.0595325700945743	0.1366532221609031	0.06499628575686084	0.2148606242393303	0.16120851576580428	0.012030248404966465	0.06235944300637697	0.03775790785688489	0.17678768216460672	0.03077765344732784	0.2129032258064516	0.5728770595690749	0.5102040816326531	0.0	0.0	0.24999999999999994	0.32360742705570295	0.0	0.0	0.0	0.0	0.0	0.0	0.504424778761062	0.1762114537444934	0.271356783919598
